year,CountryOfAsylum,nationality,ethnicity,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,documentation_id,Childinschool,Childvirtualed,Childwhynotschool_nodocs,Childwhynotschool_nomoney,Childwhynotschool_failedschool,Childwhynotschool_childwork,Childwhynotschool_fearschool,Childwhynotschool_disease,Childwhynotschool_disability,Childwhynotschool_helphome,Childwhynotschool_other,Childwhynotschool_noschools,Childwhynotschool_nointerest,Childwhynotschool_pregnancy,Childwhynotschool_nospot,Childwhynotschool_notransport,Childwhynotschool_discrimnation,Childwhynotschool_discrimethnic,Childwhynotschool_finished,Childwhynotschool_recentlyarrive,Childwhynotschool_intransit,Childwhynotschool_noinfo,Childwhynotschool_toolate,disabilityacc_disabilityserv,medicalReceived,RiskYes,RiskReturn_medical,RiskStay_medical,whynotMedical_nomoney,whynotMedical_noinsurance,whynotMedical_noID,whynotMedical_noinfo,whynotMedical_feararrested,whynotMedical_distance,whynotMedical_notavailable,whynotMedical_denied
2020,Peru,venezuela,,stay,2.0,0.0,yes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,relocate,2.0,2.0,yes,0.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,nointention,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,dontknow,2.0,2.0,,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,,,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,4.0,3.0,yes,0.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,1.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,Peru,venezuela,,relocate,2.0,2.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,0.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Undecided,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,4.0,3.0,yes,0.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Undecided,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,6.0,1.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Undecided,,,,,,,,,,
2020,Peru,venezuela,,dontknow,4.0,2.0,,1.0,no,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,relocate,2.0,2.0,yes,0.0,notell,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,StronglyAgree,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,0.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,,1.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,1.0,nointention,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,0.0,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,yes,1.0,no,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Agree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,3.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,0.0,StronglyAgree,StronglyAgree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,2.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Undecided,,,,,,,,,,
2020,Peru,venezuela,,relocate,1.0,0.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Undecided,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,Peru,venezuela,,stay,2.0,2.0,nointention,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,Disagree,,,,,,,,,,
2020,Peru,,,stay,1.0,4.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Undecided,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,1.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Agree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,,,,,,,,
2020,Peru,,,relocate,1.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,Peru,venezuela,,stay,2.0,0.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,7.0,2.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,3.0,yes,0.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,0.0,notell,,,,,,,,,,,,,,,,,,,,,,,,,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,4.0,1.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,0.0,StronglyAgree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,0.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,relocate,3.0,1.0,yes,1.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,Undecided,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020,Peru,venezuela,,stay,1.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,relocate,2.0,2.0,nointention,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,,,stay,2.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,nointention,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,nointention,0.0,notell,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,relocate,2.0,1.0,yes,0.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Undecided,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,2.0,yes,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,3.0,nointention,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Agree,StronglyAgree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,,,,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,3.0,yes,1.0,no,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,1.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,,,stay,2.0,0.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,dontknow,1.0,0.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,,,yes,0.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Disagree,StronglyAgree,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Undecided,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,,,,,,,,
2020,Peru,,,stay,2.0,0.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Agree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,2.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,0.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,StronglyAgree,0.0,,,,,,,,,
2020,Peru,,,stay,1.0,2.0,nointention,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,1.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,,,stay,3.0,5.0,yes,1.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Disagree,StronglyAgree,1.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2020,Peru,venezuela,,stay,1.0,2.0,yes,0.0,no,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,StronglyDisagree,,,,,,,,,,
2020,Peru,,,stay,1.0,2.0,nointention,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,StronglyAgree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,1.0,nointention,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,2.0,,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,3.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,2.0,,0.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,1.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Agree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,2.0,yes,1.0,no,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,yes,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,3.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,0.0,Agree,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,1.0,1.0,nointention,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,nointention,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,nointention,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,1.0,nointention,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,5.0,2.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,dontknow,2.0,1.0,yes,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,,,yes,0.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,Agree,Undecided,,,,,,,,,,
2020,Peru,venezuela,,stay,5.0,1.0,yes,0.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,0.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Agree,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,4.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,,,stay,5.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,nointention,0.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Agree,Agree,0.0,,,,,,,,,
2020,Peru,,,stay,3.0,5.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,Agree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,3.0,1.0,yes,0.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Agree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,1.0,yes,1.0,no,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,StronglyAgree,StronglyAgree,1.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,Agree,0.0,,,,,,,,,
2020,Peru,venezuela,,stay,2.0,2.0,yes,1.0,yes,no,,,,,,,,,,,,,,,,,,,,,,,StronglyAgree,Undecided,,,,,,,,,,
