index,Year,Quarter,CountryOfAsylum,nationality,ethnicity,intentionmove,TotalAdult,TotalMinor,AppliedRefugee,documentation_id,Childinschool,Childvirtualed,disabilityacc_disabilityserv,medicalReceived,RiskYes,RiskReturn_medical,RiskStay_medical
283,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,1.0,no,1,yes,yes,0,Agree,Undecided,0,0
284,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,2.0,no,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
285,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,no,1,,,0,Agree,StronglyAgree,0,0
286,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,2.0,no,1,yes,yes,0,,Disagree,0,0
287,2021,Q1Q2,Brazil,venezuela,mixed,stay,5.0,3.0,no,0,yes,no,0,StronglyAgree,Agree,0,0
288,2021,Q1Q2,Brazil,venezuela,other,dontknow,6.0,1.0,no,1,yes,yes,0,StronglyAgree,Undecided,0,0
289,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,3.0,no,1,no,,0,StronglyAgree,StronglyAgree,0,0
290,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,2.0,no,1,yes,yes,0,,Agree,0,0
291,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
292,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,yes,1,no,,0,,Disagree,0,0
293,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,Agree,Agree,1,0
294,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,2.0,yes,1,no,,0,,StronglyAgree,1,0
295,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,1.0,yes,1,no,,0,,Agree,0,0
296,2021,Q1Q2,Brazil,venezuela,black,stay,2.0,3.0,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
297,2021,Q1Q2,Brazil,venezuela,indigenous,stay,5.0,1.0,yes,0,no,,0,StronglyAgree,StronglyAgree,0,0
298,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,3.0,no,1,yes,yes,0,,StronglyDisagree,0,0
299,2021,Q1Q2,Brazil,venezuela,black,dontknow,2.0,3.0,yes,1,no,,0,,Disagree,0,0
300,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,1.0,1.0,yes,1,no,,0,StronglyAgree,Undecided,0,0
301,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,4.0,yes,1,no,,0,,Agree,0,0
302,2021,Q1Q2,Brazil,venezuela,mixed,notell,1.0,1.0,yes,1,,,0,,Undecided,0,0
303,2021,Q1Q2,Brazil,venezuela,white,dontknow,0.0,1.0,yes,1,yes,no,0,Agree,StronglyAgree,0,0
304,2021,Q1Q2,Brazil,venezuela,other,dontknow,2.0,2.0,yes,1,yes,yes,0,StronglyDisagree,Agree,1,0
305,2021,Q1Q2,Brazil,,mixed,relocate,2.0,1.0,yes,1,yes,yes,0,Agree,Agree,1,0
306,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,4.0,yes,1,yes,no,0,StronglyAgree,Agree,0,0
307,2021,Q1Q2,Brazil,venezuela,,relocate,3.0,1.0,yes,1,no,,0,,StronglyAgree,1,0
308,2021,Q1Q2,Brazil,venezuela,white,stay,3.0,2.0,yes,1,yes,no,0,,Undecided,0,0
309,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,1.0,4.0,yes,1,no,,0,,StronglyAgree,0,0
310,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,no,1,,,0,,Agree,0,0
311,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,4.0,2.0,yes,0,no,,0,StronglyAgree,Undecided,0,0
312,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,no,,0,,StronglyAgree,0,0
313,2021,Q1Q2,Brazil,venezuela,mixed,stay,7.0,4.0,yes,1,no,,0,Agree,Agree,0,0
314,2021,Q1Q2,Brazil,venezuela,,stay,2.0,0.0,no,1,,,0,,Disagree,0,0
315,2021,Q1Q2,Brazil,venezuela,indigenous,stay,4.0,4.0,yes,1,yes,Nainpersonclasses,0,StronglyAgree,StronglyAgree,0,0
316,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,6.0,no,1,yes,no,0,StronglyAgree,StronglyAgree,0,0
317,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,0.0,no,1,,,0,Agree,Disagree,0,0
318,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,2.0,yes,1,,,0,StronglyAgree,Agree,0,0
319,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,0.0,no,1,,,0,StronglyAgree,StronglyDisagree,0,0
320,2021,Q1Q2,Brazil,venezuela,other,stay,0.0,3.0,yes,1,no,,0,StronglyAgree,Agree,0,0
321,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,0.0,yes,0,,,0,Agree,Agree,1,0
322,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,0.0,no,1,,,0,Agree,Disagree,0,0
323,2021,Q1Q2,Brazil,venezuela,,stay,0.0,2.0,yes,1,,,0,Agree,StronglyDisagree,0,0
324,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,4.0,6.0,no,1,yes,no,0,StronglyAgree,Undecided,0,0
325,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,0.0,yes,1,,,0,,StronglyAgree,1,0
326,2021,Q1Q2,Brazil,venezuela,,dontknow,1.0,0.0,yes,1,,,0,,Undecided,0,0
327,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,1.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
328,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,4.0,4.0,yes,1,no,,0,StronglyAgree,StronglyAgree,0,0
329,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,,1,,,0,,Agree,1,0
330,2021,Q1Q2,Brazil,venezuela,black,dontknow,2.0,5.0,yes,1,yes,no,0,Disagree,StronglyAgree,0,0
331,2021,Q1Q2,Brazil,venezuela,black,stay,3.0,4.0,yes,1,yes,yes,0,,Disagree,0,0
332,2021,Q1Q2,Brazil,venezuela,other,stay,1.0,1.0,no,1,yes,yes,0,,Agree,0,0
333,2021,Q1Q2,Brazil,venezuela,mixed,stay,6.0,1.0,no,1,,,0,,StronglyAgree,1,0
334,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,4.0,yes,1,yes,no,0,,StronglyAgree,0,0
335,2021,Q1Q2,Brazil,venezuela,,relocate,1.0,0.0,yes,1,,,0,,StronglyAgree,0,0
336,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,no,1,,,0,,StronglyAgree,1,0
337,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,1.0,yes,1,,,0,,StronglyDisagree,0,0
338,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,,Undecided,0,0
339,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,2.0,yes,0,yes,no,0,,Disagree,0,0
340,2021,Q1Q2,Brazil,venezuela,other,dontknow,2.0,1.0,no,1,yes,no,0,,Undecided,0,0
341,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,2.0,yes,1,yes,yes,0,Agree,Agree,1,0
342,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,1.0,yes,1,no,,0,,StronglyAgree,1,0
343,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,2.0,no,1,yes,yes,0,,Disagree,0,0
344,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,1,yes,yes,0,,StronglyDisagree,0,0
345,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,3.0,yes,1,yes,no,0,Agree,Agree,1,0
346,2021,Q1Q2,Brazil,venezuela,,stay,3.0,1.0,no,1,yes,yes,0,,Disagree,0,0
347,2021,Q1Q2,Brazil,venezuela,black,stay,2.0,6.0,yes,1,yes,yes,0,,Disagree,0,0
348,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,2.0,no,1,,,0,,StronglyAgree,1,0
349,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,0,0
350,2021,Q1Q2,Brazil,venezuela,other,relocate,1.0,2.0,,1,,,0,,,0,0
351,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,2.0,yes,1,no,,0,Agree,Undecided,0,0
352,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,4.0,yes,0,yes,no,0,Disagree,StronglyAgree,1,0
353,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,1.0,yes,1,yes,yes,0,Agree,Disagree,0,0
354,2021,Q1Q2,Brazil,venezuela,black,stay,2.0,1.0,yes,1,,,0,StronglyAgree,Agree,1,0
355,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,2.0,yes,1,no,,0,,StronglyAgree,1,0
356,2021,Q1Q2,Brazil,venezuela,,stay,2.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,0,0
357,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,3.0,yes,1,no,,0,,Agree,0,0
358,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,1.0,yes,1,,,0,StronglyAgree,Agree,1,0
359,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,2.0,yes,1,,,0,,Undecided,0,0
360,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,3.0,no,1,yes,no,0,StronglyAgree,StronglyAgree,0,0
361,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,no,,0,StronglyAgree,Undecided,0,0
362,2021,Q1Q2,Brazil,venezuela,white,relocate,1.0,0.0,yes,1,,,0,Agree,Agree,0,0
363,2021,Q1Q2,Brazil,venezuela,black,stay,1.0,2.0,yes,1,,,0,StronglyAgree,StronglyDisagree,0,0
364,2021,Q1Q2,Brazil,venezuela,,dontknow,1.0,1.0,yes,0,,,0,,Agree,1,0
365,2021,Q1Q2,Brazil,venezuela,mixed,stay,0.0,2.0,yes,1,no,,0,,StronglyAgree,1,0
366,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,3.0,yes,1,yes,yes,0,Agree,Disagree,0,0
367,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,1.0,no,1,,,0,StronglyAgree,StronglyAgree,0,0
368,2021,Q1Q2,Brazil,venezuela,white,dontknow,3.0,3.0,yes,1,yes,no,0,,StronglyAgree,0,0
369,2021,Q1Q2,Brazil,venezuela,,stay,2.0,1.0,,1,,,0,,,0,0
370,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,1.0,yes,0,no,,0,,StronglyAgree,0,0
371,2021,Q1Q2,Brazil,venezuela,black,relocate,4.0,1.0,yes,1,no,,0,,StronglyAgree,0,0
372,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
373,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,4.0,yes,1,no,,0,StronglyAgree,StronglyDisagree,0,0
374,2021,Q1Q2,Brazil,venezuela,indigenous,stay,3.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
375,2021,Q1Q2,Brazil,venezuela,,relocate,1.0,0.0,yes,0,,,0,Agree,StronglyAgree,0,0
376,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,2.0,yes,1,yes,no,0,Disagree,Agree,0,0
377,2021,Q1Q2,Brazil,venezuela,,notell,3.0,4.0,yes,0,notell,,0,,Undecided,0,0
378,2021,Q1Q2,Brazil,venezuela,white,relocate,4.0,1.0,yes,1,no,,0,StronglyAgree,Agree,0,0
379,2021,Q1Q2,Brazil,venezuela,black,stay,3.0,1.0,no,1,,,0,,StronglyAgree,1,0
380,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,yes,1,,,0,Agree,StronglyAgree,1,0
381,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,yes,0,no,,0,,StronglyAgree,0,0
382,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,0,no,,0,,StronglyAgree,0,0
383,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,1.0,yes,0,yes,no,0,StronglyAgree,StronglyAgree,1,0
384,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,2.0,yes,1,no,,0,Agree,Undecided,0,0
385,2021,Q1Q2,Brazil,venezuela,white,stay,1.0,0.0,yes,1,,,0,StronglyAgree,Undecided,0,0
386,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,1.0,no,1,,,0,StronglyAgree,Disagree,0,0
387,2021,Q1Q2,Brazil,venezuela,,stay,2.0,0.0,yes,1,,,0,,StronglyAgree,0,0
388,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,0.0,,0,,,0,StronglyAgree,StronglyAgree,1,0
389,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,yes,1,,,0,Agree,StronglyAgree,1,0
390,2021,Q1Q2,Brazil,venezuela,,dontknow,1.0,0.0,yes,1,,,0,,Agree,0,0
391,2021,Q1Q2,Brazil,venezuela,mixed,relocate,4.0,1.0,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
392,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,3.0,0.0,yes,1,,,0,,Agree,0,0
393,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,2.0,yes,1,yes,yes,0,,Agree,0,0
394,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,0.0,yes,1,,,0,StronglyAgree,Disagree,0,0
395,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,1.0,yes,1,yes,yes,0,Agree,StronglyAgree,0,0
396,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,yes,yes,0,Agree,Disagree,0,0
397,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,5.0,no,1,yes,yes,0,StronglyAgree,StronglyAgree,0,0
398,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,3.0,no,1,yes,yes,0,Agree,StronglyAgree,0,0
399,2021,Q1Q2,Brazil,venezuela,,stay,2.0,0.0,no,1,,,0,,Disagree,0,0
400,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,2.0,yes,1,,,0,StronglyAgree,Disagree,0,0
401,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,yes,1,,,0,,StronglyAgree,0,0
402,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,3.0,yes,1,yes,yes,0,,Agree,1,0
403,2021,Q1Q2,Brazil,venezuela,,stay,2.0,1.0,yes,1,,,0,StronglyAgree,Disagree,0,0
404,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,0.0,yes,0,,,0,,Agree,1,0
405,2021,Q1Q2,Brazil,venezuela,indigenous,stay,1.0,2.0,yes,1,no,,0,,Agree,0,0
406,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,2.0,yes,1,yes,no,0,,StronglyAgree,1,0
407,2021,Q1Q2,Brazil,venezuela,other,dontknow,3.0,1.0,yes,1,yes,no,0,,StronglyAgree,1,0
408,2021,Q1Q2,Brazil,venezuela,mixed,stay,7.0,1.0,no,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
409,2021,Q1Q2,Brazil,venezuela,mixed,stay,0.0,1.0,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,1,0
410,2021,Q1Q2,Brazil,other,black,stay,3.0,2.0,yes,1,yes,yes,0,StronglyAgree,Agree,0,0
411,2021,Q1Q2,Brazil,venezuela,,,,,,0,,,0,,,0,0
412,2021,Q1Q2,Brazil,venezuela,other,dontknow,2.0,1.0,no,1,,,0,StronglyAgree,Undecided,0,0
413,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,2.0,yes,1,yes,yes,0,,StronglyAgree,1,0
414,2021,Q1Q2,Brazil,venezuela,,dontknow,0.0,1.0,yes,1,no,,0,Agree,StronglyDisagree,0,0
415,2021,Q1Q2,Brazil,venezuela,other,stay,4.0,3.0,yes,1,,,0,,Disagree,0,0
416,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,1.0,yes,1,yes,no,0,,StronglyAgree,1,0
417,2021,Q1Q2,Brazil,venezuela,other,stay,4.0,2.0,yes,1,no,,0,StronglyAgree,StronglyAgree,1,0
418,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,2.0,no,1,yes,no,0,StronglyAgree,Agree,1,0
419,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,1.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
420,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,3.0,yes,1,yes,no,0,Disagree,StronglyAgree,1,0
421,2021,Q1Q2,Brazil,venezuela,other,stay,1.0,1.0,yes,1,,,0,StronglyAgree,StronglyDisagree,0,0
422,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,4.0,0.0,yes,1,,,0,,Disagree,0,0
423,2021,Q1Q2,Brazil,venezuela,black,dontknow,3.0,1.0,yes,1,no,,0,,Agree,0,0
424,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,yes,yes,0,Agree,Disagree,0,0
425,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,0.0,no,1,,,0,,StronglyDisagree,0,0
426,2021,Q1Q2,Brazil,venezuela,,stay,2.0,3.0,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
427,2021,Q1Q2,Brazil,venezuela,black,stay,3.0,3.0,yes,1,no,,0,StronglyAgree,StronglyAgree,1,0
428,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,3.0,no,1,yes,no,0,StronglyAgree,Agree,0,0
429,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,0.0,yes,1,,,0,,Agree,0,0
430,2021,Q1Q2,Brazil,venezuela,white,dontknow,2.0,2.0,yes,1,yes,yes,0,Agree,Agree,1,0
431,2021,Q1Q2,Brazil,venezuela,,,,,,0,,,0,,,0,0
432,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,5.0,yes,0,dontknow,,0,,StronglyAgree,0,0
433,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,1.0,yes,1,yes,no,0,Agree,Undecided,0,0
434,2021,Q1Q2,Brazil,venezuela,mixed,stay,5.0,2.0,yes,1,,,0,,Agree,0,0
435,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,4.0,yes,0,no,,0,,StronglyDisagree,0,0
436,2021,Q1Q2,Brazil,venezuela,other,stay,4.0,1.0,yes,1,,,0,,StronglyAgree,1,0
437,2021,Q1Q2,Brazil,venezuela,,dontknow,2.0,4.0,,1,yes,no,0,,,0,0
438,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,3.0,3.0,yes,1,yes,no,0,Agree,Disagree,0,0
439,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,yes,1,,,0,Agree,StronglyAgree,1,0
440,2021,Q1Q2,Brazil,colombia,black,stay,3.0,0.0,yes,1,,,0,,StronglyAgree,0,0
441,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,2.0,yes,1,yes,yes,0,StronglyAgree,Agree,1,0
442,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,1,,,0,Agree,StronglyAgree,0,0
443,2021,Q1Q2,Brazil,venezuela,,dontknow,1.0,0.0,,1,,,0,,Agree,0,0
444,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,2.0,,1,yes,no,0,StronglyAgree,StronglyDisagree,0,0
445,2021,Q1Q2,Brazil,venezuela,white,dontknow,4.0,2.0,yes,1,,,0,,StronglyAgree,1,0
446,2021,Q1Q2,Brazil,cuba,mixed,stay,1.0,1.0,yes,1,yes,yes,0,Agree,StronglyAgree,0,0
447,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,1.0,yes,1,,,0,Agree,Undecided,0,0
448,2021,Q1Q2,Brazil,venezuela,,relocate,2.0,2.0,yes,1,yes,no,0,,Disagree,0,0
449,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,4.0,no,1,no,,0,StronglyAgree,Disagree,0,0
450,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,0.0,no,1,,,0,Agree,StronglyAgree,1,0
451,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,4.0,0.0,yes,1,,,0,,StronglyAgree,1,0
452,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,2.0,yes,1,no,,0,,Agree,0,0
453,2021,Q1Q2,Brazil,venezuela,mixed,relocate,4.0,1.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
454,2021,Q1Q2,Brazil,other,black,stay,3.0,2.0,yes,0,yes,no,0,,StronglyAgree,0,0
455,2021,Q1Q2,Brazil,venezuela,other,stay,3.0,4.0,yes,1,yes,yes,0,,StronglyAgree,1,0
456,2021,Q1Q2,Brazil,venezuela,other,stay,12.0,2.0,yes,1,no,,0,StronglyAgree,StronglyAgree,0,0
457,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,yes,1,yes,yes,0,Agree,Agree,0,0
458,2021,Q1Q2,Brazil,venezuela,black,relocate,3.0,1.0,no,1,no,,0,Agree,Disagree,0,0
459,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,1.0,yes,1,,,0,Agree,Agree,1,0
460,2021,Q1Q2,Brazil,venezuela,white,dontknow,2.0,1.0,yes,1,,,0,,StronglyAgree,0,0
461,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,3.0,0.0,no,1,,,0,StronglyAgree,Agree,0,0
462,2021,Q1Q2,Brazil,other,other,relocate,0.0,0.0,yes,1,,,0,,StronglyAgree,0,0
463,2021,Q1Q2,Brazil,venezuela,mixed,relocate,1.0,0.0,yes,1,,,0,,StronglyAgree,0,0
464,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,5.0,yes,1,yes,yes,0,StronglyAgree,StronglyAgree,0,0
465,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,2.0,no,1,yes,notell,0,StronglyAgree,StronglyAgree,0,0
466,2021,Q1Q2,Brazil,venezuela,black,relocate,2.0,3.0,yes,1,no,,0,,StronglyDisagree,0,0
467,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,0.0,yes,1,,,0,,Disagree,0,0
468,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,1.0,yes,1,,,0,,Agree,1,0
469,2021,Q1Q2,Brazil,venezuela,white,relocate,6.0,3.0,yes,1,no,,0,,StronglyAgree,0,0
470,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,0.0,yes,0,,,0,,StronglyAgree,0,0
471,2021,Q1Q2,Brazil,venezuela,mixed,stay,1.0,2.0,yes,1,,,0,StronglyAgree,Agree,0,0
472,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,2.0,yes,1,yes,no,0,StronglyAgree,Agree,1,0
473,2021,Q1Q2,Brazil,venezuela,black,dontknow,1.0,1.0,yes,1,yes,no,0,Agree,StronglyAgree,1,0
474,2021,Q1Q2,Brazil,venezuela,mixed,stay,4.0,5.0,yes,0,dontknow,,0,,StronglyAgree,0,0
475,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,2.0,1.0,yes,1,no,,0,,Disagree,0,0
476,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,0.0,yes,1,,,0,StronglyAgree,StronglyAgree,1,0
477,2021,Q1Q2,Brazil,venezuela,black,stay,8.0,0.0,no,1,,,0,Agree,Disagree,0,0
478,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,2.0,,1,,,0,,Disagree,0,0
479,2021,Q1Q2,Brazil,venezuela,mixed,relocate,3.0,1.0,yes,1,yes,no,0,StronglyAgree,StronglyDisagree,0,0
480,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,0,yes,no,0,StronglyAgree,Disagree,0,0
481,2021,Q1Q2,Brazil,venezuela,white,stay,2.0,2.0,yes,1,no,,0,StronglyAgree,StronglyAgree,1,0
482,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,1.0,,1,,,0,,Disagree,0,0
483,2021,Q1Q2,Brazil,venezuela,,stay,2.0,1.0,yes,0,,,0,,Agree,1,0
484,2021,Q1Q2,Brazil,venezuela,other,dontknow,3.0,1.0,yes,1,,,0,,Undecided,0,0
485,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,2.0,no,0,yes,no,0,,Agree,0,0
486,2021,Q1Q2,Brazil,cuba,mixed,relocate,5.0,1.0,yes,0,,,0,,Agree,0,0
487,2021,Q1Q2,Brazil,venezuela,white,relocate,1.0,2.0,yes,1,,,0,Agree,Agree,0,0
488,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,3.0,yes,1,no,,0,StronglyAgree,StronglyAgree,0,0
489,2021,Q1Q2,Brazil,,black,relocate,1.0,0.0,yes,0,,,0,,StronglyAgree,0,0
490,2021,Q1Q2,Brazil,venezuela,mixed,stay,3.0,2.0,yes,1,yes,no,0,,Undecided,0,0
491,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,4.0,yes,1,yes,no,0,Agree,StronglyDisagree,0,0
492,2021,Q1Q2,Brazil,venezuela,mixed,dontknow,5.0,5.0,no,1,yes,no,0,Agree,Agree,0,0
493,2021,Q1Q2,Brazil,venezuela,other,dontknow,2.0,3.0,yes,1,yes,no,0,Agree,Agree,1,0
494,2021,Q1Q2,Brazil,venezuela,,stay,4.0,1.0,yes,1,notell,,0,StronglyAgree,Agree,0,0
495,2021,Q1Q2,Brazil,venezuela,,notell,3.0,4.0,yes,0,,,0,,Undecided,0,0
496,2021,Q1Q2,Brazil,venezuela,other,stay,2.0,1.0,no,1,yes,yes,0,Agree,Agree,1,0
497,2021,Q1Q2,Brazil,venezuela,black,stay,3.0,3.0,no,1,yes,yes,0,StronglyAgree,StronglyDisagree,0,0
498,2021,Q1Q2,Brazil,other,,,,,,0,,,0,,,0,0
499,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,0.0,no,1,,,0,StronglyAgree,Agree,1,0
500,2021,Q1Q2,Brazil,venezuela,,stay,2.0,0.0,yes,1,,,0,,StronglyDisagree,0,0
501,2021,Q1Q2,Brazil,venezuela,mixed,stay,2.0,4.0,yes,1,no,,0,StronglyAgree,StronglyDisagree,0,0
502,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,1.0,no,1,,,0,StronglyAgree,StronglyDisagree,0,0
503,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,3.0,yes,1,no,,0,,StronglyAgree,1,0
504,2021,Q1Q2,Brazil,venezuela,,stay,0.0,2.0,yes,1,yes,yes,0,Agree,StronglyDisagree,0,0
505,2021,Q1Q2,Brazil,venezuela,white,stay,1.0,0.0,no,1,,,0,,Disagree,0,0
506,2021,Q1Q2,Brazil,venezuela,mixed,relocate,2.0,6.0,yes,1,yes,yes,0,Agree,StronglyAgree,0,0
507,2021,Q1Q2,Brazil,venezuela,other,relocate,2.0,2.0,yes,1,yes,Nainpersonclasses,0,,Agree,0,0
508,2021,Q1Q2,Brazil,venezuela,white,relocate,2.0,2.0,yes,1,no,,0,Agree,Agree,0,0
509,2021,Q1Q2,Brazil,venezuela,,stay,1.0,1.0,yes,1,,,0,,Agree,0,0
510,2021,Q1Q2,Brazil,other,other,dontknow,1.0,0.0,,0,,,0,,Undecided,0,0
511,2021,Q1Q2,Brazil,venezuela,,relocate,1.0,1.0,yes,1,yes,no,0,StronglyAgree,StronglyAgree,1,0
